"","Mouse.gene.stable.ID","UpLFC"
"462","ENSMUSG00000090709","2.0697930187248"
"463","ENSMUSG00000090796","2.66471423430624"
"464","ENSMUSG00000090949","2.26111567607044"
"465","ENSMUSG00000091383","8.65949031461822"
"466","ENSMUSG00000091472","2.74089275736117"
"467","ENSMUSG00000091553","3.26250784531975"
"468","ENSMUSG00000091617","4.42948717702927"
"469","ENSMUSG00000091694","3.5283742392226"
"470","ENSMUSG00000091733","2.99799808989246"
"471","ENSMUSG00000092261","2.71342573110433"
"472","ENSMUSG00000092390","2.7061745380467"
"473","ENSMUSG00000092454","2.33116986058767"
"474","ENSMUSG00000092544","2.30708457729331"
"475","ENSMUSG00000092591","2.33846364144997"
"476","ENSMUSG00000092609","2.30704511288974"
"477","ENSMUSG00000092727","2.28837646309404"
"478","ENSMUSG00000092868","2.72239696605202"
"479","ENSMUSG00000093105","2.28839632706942"
"480","ENSMUSG00000093107","2.30711845564059"
"481","ENSMUSG00000093482","3.04715334827069"
"482","ENSMUSG00000093505","5.86532485468401"
"483","ENSMUSG00000093807","2.33117874696259"
"484","ENSMUSG00000093826","2.62658967754408"
"485","ENSMUSG00000093838","3.22736404840384"
"486","ENSMUSG00000093858","3.33632215786671"
"487","ENSMUSG00000093862","2.34310835241709"
"488","ENSMUSG00000093894","2.12688463452923"
"489","ENSMUSG00000093898","3.03284929130874"
"490","ENSMUSG00000093906","3.2604024384279"
"491","ENSMUSG00000093921","2.03198843752528"
"492","ENSMUSG00000093942","2.70131986311793"
"493","ENSMUSG00000094006","5.13485592247785"
"494","ENSMUSG00000094051","3.51624906205903"
"495","ENSMUSG00000094066","4.6936387817244"
"496","ENSMUSG00000094087","2.92466694412226"
"497","ENSMUSG00000094102","5.48564749778049"
"498","ENSMUSG00000094134","4.87993736672236"
"499","ENSMUSG00000094164","2.02327878953999"
"500","ENSMUSG00000094185","2.25031041472299"
"501","ENSMUSG00000094198","2.22523064214368"
"502","ENSMUSG00000094319","3.5435288039298"
"503","ENSMUSG00000094322","5.9116883903308"
"504","ENSMUSG00000094347","2.33578639385463"
"505","ENSMUSG00000094420","2.4775073379647"
"506","ENSMUSG00000094433","3.59298845831315"
"507","ENSMUSG00000094491","2.69685688998712"
"508","ENSMUSG00000094499","4.79098417900877"
"509","ENSMUSG00000094509","2.3218248539094"
"510","ENSMUSG00000094559","3.5230811940123"
"511","ENSMUSG00000094626","2.29643601596874"
"512","ENSMUSG00000094652","2.95498283175925"
"513","ENSMUSG00000094694","3.94357733734022"
"514","ENSMUSG00000094737","3.66247461802954"
"515","ENSMUSG00000094747","2.17565615184991"
"516","ENSMUSG00000094784","2.15851234415583"
"517","ENSMUSG00000094797","2.49313354599614"
"518","ENSMUSG00000094826","4.62573501635881"
"519","ENSMUSG00000094862","3.16853739279168"
"520","ENSMUSG00000094872","2.37891961685316"
"521","ENSMUSG00000094902","3.26250784531975"
"522","ENSMUSG00000094925","2.72238796775824"
"523","ENSMUSG00000094930","3.4495570832212"
"524","ENSMUSG00000094951","4.10287357791901"
"525","ENSMUSG00000094989","2.69382348689128"
"526","ENSMUSG00000094992","2.27890099165522"
"527","ENSMUSG00000095054","4.53921886442717"
"528","ENSMUSG00000095061","2.30463325222892"
"529","ENSMUSG00000095134","7.35116401298657"
"530","ENSMUSG00000095170","4.72796064497867"
"531","ENSMUSG00000095178","3.0276450106602"
"532","ENSMUSG00000095204","2.17689673798047"
"533","ENSMUSG00000095210","4.70986342239951"
"534","ENSMUSG00000095285","3.44032608027992"
"535","ENSMUSG00000095318","2.50169729819292"
"536","ENSMUSG00000095416","3.15181591525604"
"537","ENSMUSG00000095429","5.0842272503842"
"538","ENSMUSG00000095442","4.62392752131579"
"539","ENSMUSG00000095457","4.07873933068663"
"540","ENSMUSG00000095497","5.00228690417876"
"541","ENSMUSG00000095519","2.75584753633735"
"542","ENSMUSG00000095526","3.83223104646535"
"543","ENSMUSG00000095571","4.58526003674672"
"544","ENSMUSG00000095583","3.53627638986131"
"545","ENSMUSG00000095612","2.72796041118351"
"546","ENSMUSG00000095633","4.68699733053437"
"547","ENSMUSG00000095642","3.74170395536764"
"548","ENSMUSG00000095753","2.26344803113549"
"549","ENSMUSG00000095771","2.56858053394716"
"550","ENSMUSG00000095794","2.50832755632286"
"551","ENSMUSG00000095859","5.8110114843168"
"552","ENSMUSG00000095863","6.96954726137885"
"553","ENSMUSG00000095866","4.94170542794097"
"554","ENSMUSG00000095923","3.72219557519144"
"555","ENSMUSG00000095940","3.04640569652623"
"556","ENSMUSG00000096078","2.65467091789044"
"557","ENSMUSG00000096173","2.35365313860252"
"558","ENSMUSG00000096263","2.30700496014634"
"559","ENSMUSG00000096461","6.5194950559387"
"560","ENSMUSG00000096464","4.23383312676239"
"561","ENSMUSG00000096488","5.55549578180599"
"562","ENSMUSG00000096490","2.84220443391785"
"563","ENSMUSG00000096498","2.70629414726293"
"564","ENSMUSG00000096499","5.19129564092351"
"565","ENSMUSG00000096515","4.52674679591039"
"566","ENSMUSG00000096580","4.14448547696262"
"567","ENSMUSG00000096638","4.06586693204231"
"568","ENSMUSG00000096715","2.08823735299323"
"569","ENSMUSG00000096805","2.72651165122173"
"570","ENSMUSG00000096808","2.06970793679964"
"571","ENSMUSG00000096825","2.30710957425111"
"572","ENSMUSG00000096833","2.42408917494716"
"573","ENSMUSG00000096965","2.1612192281609"
"574","ENSMUSG00000097074","2.2776713582089"
"575","ENSMUSG00000097149","2.78556261645131"
"576","ENSMUSG00000097163","2.60573225246457"
"577","ENSMUSG00000097248","2.05227250500635"
"578","ENSMUSG00000097295","2.34564237395762"
"579","ENSMUSG00000097339","3.72287850128003"
"580","ENSMUSG00000097363","2.15087882709318"
"581","ENSMUSG00000097421","3.73824099445366"
"582","ENSMUSG00000097584","2.0064247964589"
"583","ENSMUSG00000097622","2.09927885473523"
"584","ENSMUSG00000097639","2.32135942062061"
"585","ENSMUSG00000097644","6.98571874982789"
"586","ENSMUSG00000097735","2.55534233315715"
"587","ENSMUSG00000097755","2.70826975405602"
"588","ENSMUSG00000097792","2.68692587406561"
"589","ENSMUSG00000097919","2.72237901171029"
"590","ENSMUSG00000097999","2.31508385089361"
"591","ENSMUSG00000098033","2.14466555402503"
"592","ENSMUSG00000098035","2.18400872498633"
"593","ENSMUSG00000098085","2.28898877861527"
"594","ENSMUSG00000098090","2.31659566407101"
"595","ENSMUSG00000098156","3.24026657264559"
"596","ENSMUSG00000098164","2.55170142877561"
"597","ENSMUSG00000098198","3.05022632552478"
"598","ENSMUSG00000098223","3.04236488452672"
"599","ENSMUSG00000098322","2.7064025360038"
"600","ENSMUSG00000098534","2.28838530517547"
"601","ENSMUSG00000098589","2.06976584482041"
"602","ENSMUSG00000098814","2.88237368455085"
"603","ENSMUSG00000098925","2.54435439898349"
"604","ENSMUSG00000098998","2.30401321213399"
"605","ENSMUSG00000099179","2.66810233826087"
"606","ENSMUSG00000099250","7.94801696490698"
"607","ENSMUSG00000099398","2.15598833494901"
"608","ENSMUSG00000099762","4.71650434998725"
"609","ENSMUSG00000099842","2.30462430593334"
"610","ENSMUSG00000099870","2.31517517935077"
"611","ENSMUSG00000100134","2.31144795785122"
"612","ENSMUSG00000100257","2.25186759029082"
"613","ENSMUSG00000100277","2.30710644245909"
"614","ENSMUSG00000100431","2.32161692767573"
"615","ENSMUSG00000100510","2.06964037657961"
"616","ENSMUSG00000100600","3.28325641535635"
"617","ENSMUSG00000101376","2.71410309848543"
"618","ENSMUSG00000101400","3.51353515363931"
"619","ENSMUSG00000101476","2.27772507570088"
"620","ENSMUSG00000101545","2.25380553209845"
"621","ENSMUSG00000101583","2.56173912561488"
"622","ENSMUSG00000101741","2.2776713582089"
"623","ENSMUSG00000101768","3.0417816424518"
"624","ENSMUSG00000101823","2.66481460779957"
"625","ENSMUSG00000102051","3.45093362980503"
"626","ENSMUSG00000102175","2.2502918268795"
"627","ENSMUSG00000102246","2.28890921632265"
"628","ENSMUSG00000102281","4.80917682118508"
"629","ENSMUSG00000102313","4.39638380902358"
"630","ENSMUSG00000102315","2.71955645737857"
"631","ENSMUSG00000102349","3.29781396184391"
"632","ENSMUSG00000102364","5.44458541789202"
"633","ENSMUSG00000102524","4.21267022224223"
"634","ENSMUSG00000102601","3.272856954273"
"635","ENSMUSG00000102654","4.44066103400919"
"636","ENSMUSG00000102656","4.76411627510391"
"637","ENSMUSG00000102678","2.99746885405061"
"638","ENSMUSG00000102687","2.29641800068819"
"639","ENSMUSG00000102700","2.99950430981339"
"640","ENSMUSG00000102705","2.09731527699854"
"641","ENSMUSG00000102765","3.91830713858097"
"642","ENSMUSG00000102770","2.2776713582089"
"643","ENSMUSG00000102806","2.67898061219533"
"644","ENSMUSG00000102874","2.26944154455968"
"645","ENSMUSG00000102882","2.66425600651456"
"646","ENSMUSG00000102887","3.04183806934383"
"647","ENSMUSG00000102901","5.53813722184291"
"648","ENSMUSG00000102942","4.12131650537536"
"649","ENSMUSG00000102952","6.09526833642883"
"650","ENSMUSG00000102999","2.8173927196337"
"651","ENSMUSG00000103092","3.30758527016677"
"652","ENSMUSG00000103271","8.20629169002494"
"653","ENSMUSG00000103286","2.25030152272133"
"654","ENSMUSG00000103290","4.83620230774619"
"655","ENSMUSG00000103297","4.19140675788435"
"656","ENSMUSG00000103378","2.28837646309404"
"657","ENSMUSG00000103398","2.3069449710884"
"658","ENSMUSG00000103406","3.71023407001881"
"659","ENSMUSG00000103415","2.27890411300241"
"660","ENSMUSG00000103422","2.07917288537096"
"661","ENSMUSG00000103445","2.02684597022672"
"662","ENSMUSG00000103467","2.53486079068032"
"663","ENSMUSG00000103473","2.55173179329303"
"664","ENSMUSG00000103527","2.30672831627303"
"665","ENSMUSG00000103616","2.29652785070106"
"666","ENSMUSG00000103783","2.06515038364336"
"667","ENSMUSG00000103865","2.44875115503295"
"668","ENSMUSG00000103873","4.01053569000588"
"669","ENSMUSG00000103926","3.06431293546229"
"670","ENSMUSG00000103986","2.30699663787045"
"671","ENSMUSG00000104060","2.26943841276391"
"672","ENSMUSG00000104065","2.27873010656053"
"673","ENSMUSG00000104097","2.27768017430444"
"674","ENSMUSG00000104121","2.05565957449268"
"675","ENSMUSG00000104309","3.30858328262084"
"676","ENSMUSG00000104422","6.03059266473327"
"677","ENSMUSG00000104452","2.93199130984362"
"678","ENSMUSG00000104454","2.47693029867482"
"679","ENSMUSG00000104498","2.66504715520245"
"680","ENSMUSG00000104664","2.03534282379873"
"681","ENSMUSG00000104769","5.41633295286353"
"682","ENSMUSG00000104841","2.33682073124747"
"683","ENSMUSG00000105103","2.30711845564059"
"684","ENSMUSG00000105300","2.04206513996157"
"685","ENSMUSG00000105377","2.5596600761969"
"686","ENSMUSG00000105453","2.56154005212003"
"687","ENSMUSG00000105502","2.27890411300241"
"688","ENSMUSG00000105547","2.56272137749696"
"689","ENSMUSG00000105605","5.03589351665111"
"690","ENSMUSG00000105606","2.60964599265408"
"691","ENSMUSG00000105646","2.0255487376562"
"692","ENSMUSG00000105706","4.33917488071214"
"693","ENSMUSG00000105757","5.89660223704383"
"694","ENSMUSG00000105785","2.92866700844371"
"695","ENSMUSG00000105827","2.72239696605202"
"696","ENSMUSG00000105906","2.32858253416117"
"697","ENSMUSG00000105918","3.30760883880622"
"698","ENSMUSG00000105940","4.33467515366542"
"699","ENSMUSG00000105943","2.28838530517547"
"700","ENSMUSG00000105986","2.31853900096557"
"701","ENSMUSG00000106086","2.68989294684266"
"702","ENSMUSG00000106115","2.05435701188944"
"703","ENSMUSG00000106147","2.32588821237623"
"704","ENSMUSG00000106178","2.17097498609014"
"705","ENSMUSG00000106206","2.09146403262712"
"706","ENSMUSG00000106227","2.30409946491812"
"707","ENSMUSG00000106247","3.31449821416367"
"708","ENSMUSG00000106303","2.2700766959157"
"709","ENSMUSG00000106339","2.73899279531165"
"710","ENSMUSG00000106345","3.29124995753347"
"711","ENSMUSG00000106352","4.2853670713072"
"712","ENSMUSG00000106357","2.30711845564059"
"713","ENSMUSG00000106387","3.84203868214645"
"714","ENSMUSG00000106392","2.30463325222892"
"715","ENSMUSG00000106484","2.04170634483645"
"716","ENSMUSG00000106495","2.07365143069138"
"717","ENSMUSG00000106553","2.36382663889135"
"718","ENSMUSG00000106556","2.30710957425111"
"719","ENSMUSG00000106599","3.53817495525493"
"720","ENSMUSG00000106601","4.79303744628203"
"721","ENSMUSG00000106630","4.98352771683922"
"722","ENSMUSG00000106743","2.33120559863914"
"723","ENSMUSG00000106813","2.25030152272133"
"724","ENSMUSG00000106837","2.30451831202253"
"725","ENSMUSG00000106873","2.32300250703385"
"726","ENSMUSG00000106948","2.0465915377177"
"727","ENSMUSG00000106980","2.04894987656692"
"728","ENSMUSG00000107090","2.73662214504695"
"729","ENSMUSG00000107211","2.33117874696259"
"730","ENSMUSG00000107216","3.44741403169397"
"731","ENSMUSG00000107257","3.86343479871694"
"732","ENSMUSG00000107405","2.05601317637364"
"733","ENSMUSG00000107432","2.33095952811302"
"734","ENSMUSG00000107495","2.55795902047274"
"735","ENSMUSG00000107603","3.29236795511217"
"736","ENSMUSG00000107604","2.48582730259271"
"737","ENSMUSG00000107704","2.30711845564059"
"738","ENSMUSG00000107743","2.32205907716254"
"739","ENSMUSG00000107747","2.89595461935222"
"740","ENSMUSG00000107751","3.00969726512744"
"741","ENSMUSG00000107761","2.2972663778875"
"742","ENSMUSG00000107768","2.72570973629494"
"743","ENSMUSG00000107870","3.0378637485043"
"744","ENSMUSG00000107873","2.27768017430444"
"745","ENSMUSG00000107947","2.72213161539211"
"746","ENSMUSG00000108053","2.31197406812469"
"747","ENSMUSG00000108148","2.28838530517547"
"748","ENSMUSG00000108176","2.32634900014181"
"749","ENSMUSG00000108219","2.28901059748862"
"750","ENSMUSG00000108298","2.73474923212948"
"751","ENSMUSG00000108331","2.31517517935077"
"752","ENSMUSG00000108370","2.30710050130196"
"753","ENSMUSG00000108405","2.31541599048511"
"754","ENSMUSG00000108413","3.34000770480687"
"755","ENSMUSG00000108441","2.3184609673309"
"756","ENSMUSG00000108472","3.73145455575702"
"757","ENSMUSG00000108496","2.73483629630486"
"758","ENSMUSG00000108506","3.01977481203561"
"759","ENSMUSG00000108589","4.07818993595256"
"760","ENSMUSG00000108596","2.77935196529977"
"761","ENSMUSG00000108608","5.76987409059548"
"762","ENSMUSG00000108615","3.30018050610646"
"763","ENSMUSG00000108640","2.5650802927593"
"764","ENSMUSG00000108750","2.32161692767573"
"765","ENSMUSG00000108782","2.33116986058767"
"766","ENSMUSG00000108793","4.72296332976093"
"767","ENSMUSG00000108826","2.30503738764104"
"768","ENSMUSG00000108852","5.53034515945287"
"769","ENSMUSG00000108857","2.7142858470838"
"770","ENSMUSG00000108866","7.04689270066916"
"771","ENSMUSG00000108875","2.02620889433202"
"772","ENSMUSG00000108942","2.29649282904775"
"773","ENSMUSG00000108969","3.18041191924657"
"774","ENSMUSG00000108994","2.28838530517547"
"775","ENSMUSG00000109034","2.31517517935077"
"776","ENSMUSG00000109055","2.29646012531861"
"777","ENSMUSG00000109136","2.56386674885498"
"778","ENSMUSG00000109446","2.7142858470838"
"779","ENSMUSG00000109460","2.29652785070106"
"780","ENSMUSG00000109461","2.31516616737009"
"781","ENSMUSG00000109509","3.53007333498212"
"782","ENSMUSG00000109570","2.08317814880991"
"783","ENSMUSG00000109609","2.33775764994883"
"784","ENSMUSG00000109675","3.6633218096785"
"785","ENSMUSG00000109731","3.19358345707774"
"786","ENSMUSG00000109761","2.32318617971883"
"787","ENSMUSG00000109834","7.99863428847353"
"788","ENSMUSG00000109897","2.68544885146586"
"789","ENSMUSG00000109899","3.04611215756724"
"790","ENSMUSG00000109940","2.57163297355142"
"791","ENSMUSG00000110045","2.69988760652458"
"792","ENSMUSG00000110365","4.42721847817814"
"793","ENSMUSG00000110439","2.30711845564059"
"794","ENSMUSG00000110501","2.73455534923486"
"795","ENSMUSG00000110562","2.3031848985512"
"796","ENSMUSG00000110569","5.7414078070022"
"797","ENSMUSG00000110644","3.48262819481874"
"798","ENSMUSG00000110648","2.26943841276391"
"799","ENSMUSG00000110677","2.29652785070106"
"800","ENSMUSG00000110716","2.31516616737009"
"801","ENSMUSG00000110790","2.27365895182666"
"802","ENSMUSG00000110902","2.34651112904758"
"803","ENSMUSG00000110998","2.30463325222892"
"804","ENSMUSG00000111122","2.08204346657164"
"805","ENSMUSG00000111165","2.25380553209845"
"806","ENSMUSG00000111189","2.34843038851945"
"807","ENSMUSG00000111271","2.29629437081562"
"808","ENSMUSG00000111361","2.54909087902236"
"809","ENSMUSG00000111389","3.65276594744142"
"810","ENSMUSG00000111448","2.31369128156093"
"811","ENSMUSG00000111546","2.66423805217283"
"812","ENSMUSG00000111617","2.27410057550224"
"813","ENSMUSG00000111685","2.70132327755669"
"814","ENSMUSG00000111707","4.42075646093721"
"815","ENSMUSG00000111770","2.0948764004548"
"816","ENSMUSG00000111792","3.65133830556351"
"817","ENSMUSG00000111962","3.62519246688093"
"818","ENSMUSG00000112010","2.30711845564059"
"819","ENSMUSG00000112061","4.16655536828554"
"820","ENSMUSG00000112154","3.04705838288059"
"821","ENSMUSG00000112276","2.08684681419223"
"822","ENSMUSG00000112428","4.852261730378"
"823","ENSMUSG00000112523","2.71350880713312"
"824","ENSMUSG00000112647","2.31897680053246"
"825","ENSMUSG00000112662","2.72543032436299"
"826","ENSMUSG00000112676","2.30389631264229"
"827","ENSMUSG00000112737","3.21439774289632"
"828","ENSMUSG00000112788","2.29649282904775"
"829","ENSMUSG00000112820","3.04183806934383"
"830","ENSMUSG00000112849","2.33116672879565"
"831","ENSMUSG00000113030","2.22878045069329"
"832","ENSMUSG00000113076","2.28839240589532"
"833","ENSMUSG00000113273","2.66424890340098"
"834","ENSMUSG00000113392","2.73453971746993"
"835","ENSMUSG00000113690","4.02484617804768"
"836","ENSMUSG00000113749","2.28879510078748"
"837","ENSMUSG00000113766","2.30710957425111"
"838","ENSMUSG00000113862","2.0909604461491"
"839","ENSMUSG00000113931","2.30704841246594"
"840","ENSMUSG00000114102","2.66625665595215"
"841","ENSMUSG00000114152","2.30462430593334"
"842","ENSMUSG00000114194","2.66471423430624"
"843","ENSMUSG00000114217","3.26110554428277"
"844","ENSMUSG00000114274","2.73927988757068"
"845","ENSMUSG00000114317","2.26944154455968"
"846","ENSMUSG00000114380","3.32108349599567"
"847","ENSMUSG00000114432","5.83892490085683"
"848","ENSMUSG00000114446","2.07585425127642"
"849","ENSMUSG00000114608","2.08109318480208"
"850","ENSMUSG00000114610","3.18397359196544"
"851","ENSMUSG00000114619","2.71838201081044"
"852","ENSMUSG00000114656","2.26944154455968"
"853","ENSMUSG00000114665","2.0945897418676"
"854","ENSMUSG00000114714","2.75734533731477"
"855","ENSMUSG00000114759","5.24654103066077"
"856","ENSMUSG00000114807","4.15188476576807"
"857","ENSMUSG00000114812","3.2832670817181"
"858","ENSMUSG00000114918","2.29648237473959"
"859","ENSMUSG00000114923","2.48028677722619"
"860","ENSMUSG00000114940","4.55607609891698"
"861","ENSMUSG00000114986","2.30711845564059"
"862","ENSMUSG00000115009","2.52012335301289"
"863","ENSMUSG00000115141","2.04125218770485"
"864","ENSMUSG00000115160","2.74701088834358"
"865","ENSMUSG00000115167","2.08270792325172"
"866","ENSMUSG00000115223","2.31516303557433"
"867","ENSMUSG00000115230","3.01959496640394"
"868","ENSMUSG00000115420","2.91184741574599"
"869","ENSMUSG00000115548","2.54205348527604"
"870","ENSMUSG00000115577","3.24806912561559"
"871","ENSMUSG00000115645","2.32319527606888"
"872","ENSMUSG00000115794","2.26944154455968"
"873","ENSMUSG00000115811","2.71383968643569"
"874","ENSMUSG00000115829","3.87601274990028"
"875","ENSMUSG00000115843","3.05896559101499"
"876","ENSMUSG00000115854","3.30051356723254"
"877","ENSMUSG00000115923","3.52349137029969"
"878","ENSMUSG00000115944","2.29642326222828"
"879","ENSMUSG00000116033","2.52841577826456"
"880","ENSMUSG00000116079","2.28838530517547"
"881","ENSMUSG00000116090","3.2910913963518"
"882","ENSMUSG00000116187","2.30710644245909"
"883","ENSMUSG00000116347","3.67779552212472"
"884","ENSMUSG00000116433","2.44583551464807"
"885","ENSMUSG00000116461","10.0749495298"
"886","ENSMUSG00000116542","2.69396797339875"
"887","ENSMUSG00000116550","3.08923329149841"
"888","ENSMUSG00000116580","2.30710050130196"
"889","ENSMUSG00000116637","3.84162780486316"
"890","ENSMUSG00000116702","2.30205321827563"
"891","ENSMUSG00000116762","2.72817268902226"
"892","ENSMUSG00000116793","2.29652785070106"
"893","ENSMUSG00000116829","2.75225956647581"
"894","ENSMUSG00000116924","2.53482927046337"
"895","ENSMUSG00000116933","2.66734222861571"
"896","ENSMUSG00000116987","3.02195231155983"
"897","ENSMUSG00000116988","3.61818249173935"
"898","ENSMUSG00000117007","2.31516616737009"
"899","ENSMUSG00000117063","3.06943128891048"
"900","ENSMUSG00000117286","3.71633524710365"
"901","ENSMUSG00000117289","3.51719454467978"
"902","ENSMUSG00000117450","2.38162428810176"
"903","ENSMUSG00000117468","2.72636697792225"
"904","ENSMUSG00000117486","3.03149986597796"
"905","ENSMUSG00000117611","2.08204076624355"
"906","ENSMUSG00000117695","2.26945034181535"
"907","ENSMUSG00000117740","3.03192599965118"
"908","ENSMUSG00000117771","2.33116286746105"
"909","ENSMUSG00000117813","4.84061604553152"
"910","ENSMUSG00000117872","4.29407157456243"
"911","ENSMUSG00000117986","2.33117874696259"
"912","ENSMUSG00000117988","2.27768017430444"
"913","ENSMUSG00000118093","2.30709559783802"
"914","ENSMUSG00000118167","2.30462117413758"
"915","ENSMUSG00000118234","2.0242900856255"
"916","ENSMUSG00000118283","2.67939466056369"
"917","ENSMUSG00000118370","2.46325958996945"
"918","ENSMUSG00000118471","3.04447352266856"
"919","ENSMUSG00000118491","2.3069314946741"
"920","ENSMUSG00000118495","2.32319527606888"
"921","ENSMUSG00000118528","2.30711845564059"
"922","ENSMUSG00000118640","2.74701088834358"
