"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSSSCG00000015985",1731.52019830713,-1.64333025545146,0.353686321912305,3.14123183730352e-07,3.69709329720897e-05
"ENSSSCG00000016020",85.2572178549362,-1.88290927347983,0.561166363073425,5.81763655124594e-05,0.00225898350429425
"ENSSSCG00000016256",65.7808926223407,-2.51942739014883,0.53794714020084,2.09342646987812e-07,2.69852640664765e-05
"ENSSSCG00000016298",183.711674237515,-1.17857246767096,0.482047385242544,0.00140949988554805,0.0223316164977006
"ENSSSCG00000016313",116.252948553593,-1.10240568873169,0.524962368136474,0.00345542505038082,0.0404178081973248
"ENSSSCG00000016557",37.5166000525603,-1.64291743586188,0.749671385092263,0.00173567071788879,0.0255947271854277
"ENSSSCG00000016582",6.43943340166277,-3.76544085785764,1.57265702068653,0.000936290410566829,0.016712496838823
"ENSSSCG00000016619",118.885638111737,-1.17099980466075,0.419970894578154,0.000555869951762053,0.0117165514081637
"ENSSSCG00000016674",193.140985462111,-1.08132512851768,0.351880070435637,0.000262714916657653,0.00685700407127529
"ENSSSCG00000016742",99.082685890348,-1.87863018432268,0.510293523954613,1.76521505419458e-05,0.000871069272446174
"ENSSSCG00000016943",779.13783126787,-1.4004102067136,0.325091159793199,1.70994158800812e-06,0.000144650371210562
"ENSSSCG00000017120",295.277461823096,-1.54761370273304,0.565965297957902,0.000478650975587537,0.0105430610781449
"ENSSSCG00000017143",306.268417226857,-1.09851344726485,0.462025100409612,0.00184932786298429,0.0267095378625681
"ENSSSCG00000017398",750.80583991997,-1.20058447032231,0.337679297753419,4.34950240989901e-05,0.00177626554235294
"ENSSSCG00000017464",7.60881936093683,-3.53158420851273,1.49804923564238,0.000857851459145341,0.015799155034329
"ENSSSCG00000017471",60.6126121977304,-1.19622121198585,0.501696396733144,0.00158668034503874,0.0239952161677088
"ENSSSCG00000017539",2007.07098109432,-1.4013686205743,0.34350198624408,4.59662943244649e-06,0.000307779261891974
"ENSSSCG00000017563",74.3016354241809,-1.03926212336737,0.476673517134219,0.00317443581855414,0.0384360283231836
"ENSSSCG00000017723",80.426915577032,-1.67882453034107,0.501412310365125,6.28814659433867e-05,0.00241279622324603
"ENSSSCG00000017758",231.668053882643,-1.14640498538293,0.518751637638365,0.00257130478800434,0.0336721868886623
"ENSSSCG00000017781",97.5489270268427,-7.12070955983246,1.48391025221376,1.38900995951503e-07,1.97897366337221e-05
"ENSSSCG00000017794",88.6911280134194,-1.16865529904701,0.576592133012205,0.00364219353149485,0.0419804897982336
"ENSSSCG00000017893",233.703839446358,-1.07176932730755,0.488978554719733,0.00296793228227376,0.0367335870072568
"ENSSSCG00000017915",278.903989608389,-1.65793991644202,0.438080401552655,1.32080710817831e-05,0.00069329567570279
"ENSSSCG00000018007",119.235879161849,-1.87958336057334,0.55450041551807,5.14377291711655e-05,0.00201799902704848
"ENSSSCG00000018009",235.12089246195,-1.27869663395016,0.430615993958629,0.000294408048122591,0.00737928320618383
"ENSSSCG00000018029",189.395456168487,-1.5855987466551,0.37888260235473,2.59459597494211e-06,0.000195876490554494
"ENSSSCG00000018061",3800.73076574137,-1.44479440662731,0.336755614505677,1.79425075084151e-06,0.000149776464659452
"ENSSSCG00000018065",72731.6566172594,-1.4786382277126,0.422831436474972,4.01329203226875e-05,0.00166771646314606
"ENSSSCG00000018075",769888.069787048,-1.57324471190227,0.366422436396442,1.6276609063208e-06,0.000140833545725447
"ENSSSCG00000018078",344666.092488974,-1.46484656649148,0.378729002275496,1.04318087007075e-05,0.000592060379054782
"ENSSSCG00000018081",419385.163780312,-1.14174299111787,0.36456518602839,0.000201013764914331,0.0056597471491258
"ENSSSCG00000018082",432208.775215057,-1.50547420495552,0.351330185928282,1.75466411334768e-06,0.000147773912372556
"ENSSSCG00000018084",34593.9785036277,-1.07470649348986,0.345736548021423,0.00023726108109813,0.00635008506458823
"ENSSSCG00000018086",10039.9808905595,-1.39353522717457,0.558100332669989,0.00100132363510873,0.0174876327757376
"ENSSSCG00000018087",331289.090696387,-1.10816887383158,0.430575823448067,0.00109751088199473,0.0187357961287551
"ENSSSCG00000018092",39841.1021251878,-1.11527904599362,0.376801727949396,0.000359940352723128,0.00845168493649386
"ENSSSCG00000018094",258918.913898657,-1.19617621141077,0.388154473116318,0.000222370264308229,0.00606596490242386
"ENSSSCG00000020665",339.994382784427,-1.31290389334296,0.334602719954743,9.31733463343868e-06,0.000541577220763894
"ENSSSCG00000020678",555.228369847539,-1.33415054392294,0.393924591279133,7.07486305973158e-05,0.00266524016140862
"ENSSSCG00000020988",66.4528163175606,-2.33115013900519,0.461811429795719,3.50790365541154e-08,6.44944034783169e-06
"ENSSSCG00000021041",1014.06088584361,-2.17003996039582,0.38751596416721,1.82708910950627e-09,5.32638639015911e-07
"ENSSSCG00000021138",525.449867868618,-2.14347458418617,0.364009232523907,3.30575819815544e-10,1.39201804659661e-07
"ENSSSCG00000021383",34.7704690406057,-2.7618031261947,0.559285647710018,5.78650390221214e-08,9.6182861792121e-06
"ENSSSCG00000021439",235.79956679815,-1.0795950095647,0.363403572571486,0.000364434851888974,0.00852552593635084
"ENSSSCG00000021651",79.2252796101266,-1.32442375634555,0.558153622702392,0.00143780643304083,0.0225724888978381
"ENSSSCG00000021702",85.0488299155654,-1.62313313324416,0.464266363224119,3.88498590992894e-05,0.00162151096932254
"ENSSSCG00000021971",559.022418698059,-1.90885992255755,0.530159550957167,2.472500041822e-05,0.00113716998282731
"ENSSSCG00000022011",206.579275069799,-1.44657454178819,0.374412661021036,1.07063559559866e-05,0.000603793866101162
"ENSSSCG00000022161",1479.02969655235,-1.33104077170643,0.325570046611214,4.65145593275661e-06,0.00031035365658382
"ENSSSCG00000022462",73.7758315439651,-1.56550440171234,0.501816154386928,0.000144750483768869,0.0044818250276737
"ENSSSCG00000022643",78.6464683895228,-1.99000990894694,0.417526402236141,1.51244516910596e-07,2.07676257314411e-05
"ENSSSCG00000022675",16.1749657990417,-3.14333897810992,1.42570186636353,0.00119096268263643,0.019744139871634
"ENSSSCG00000022866",2419.09461797992,-1.07479910939113,0.346412061773476,0.000245417587538244,0.00653148576722216
"ENSSSCG00000022999",194.356009302369,-1.84580910881377,0.354792075541635,1.7053622965226e-08,3.55108902822053e-06
"ENSSSCG00000023054",331.495867812907,-1.1357815390834,0.551580154654155,0.0035954470710542,0.0415427600911013
"ENSSSCG00000023084",27.8307233573332,-1.42262695029971,0.729994363110329,0.00324526050479898,0.0389205324717949
"ENSSSCG00000023121",380.375389466401,-1.35303082078799,0.417818666326786,0.000115557339579546,0.00386872089698377
"ENSSSCG00000023279",65.5156463853175,-1.41623691236595,0.695745973851241,0.00278947256722622,0.0353799971060038
"ENSSSCG00000023783",527.060827303215,-1.19177247198047,0.474293420530086,0.00117235522278048,0.0195633187798672
"ENSSSCG00000023955",73.2326996368687,-1.96795248715856,0.509684254620118,8.58105205192889e-06,0.000504976258795033
"ENSSSCG00000023957",59.6813597374582,-1.54888163623436,0.493110872585921,0.000133689646129723,0.00424335863402364
"ENSSSCG00000024024",25.3882180524379,-3.90913662354871,1.04631391211096,1.24318306589079e-05,0.000669582746026092
"ENSSSCG00000024070",191.144528644383,-1.00955253987952,0.399503327628142,0.00143729797084478,0.0225724888978381
"ENSSSCG00000024204",17.5569228952269,-3.20606996461783,0.865648390615825,1.47990542537232e-05,0.000755240871905339
"ENSSSCG00000024311",16.0868034404367,-1.97142181195157,1.13089086927752,0.00349750231620619,0.0408080982373629
"ENSSSCG00000024403",129.373070622484,-1.25875627703863,0.441953096654478,0.000424753424023076,0.00962757491843693
"ENSSSCG00000024428",6.72092616626117,-5.22156272460944,1.90695245928832,0.00012803456518442,0.00412606628516936
"ENSSSCG00000024476",125.762972549981,-2.85785755920678,1.17566351974236,0.00074735947167054,0.014290327576877
"ENSSSCG00000024549",62.9238537373314,-1.47896967766742,0.623747796078427,0.00126735983326414,0.0206316163922012
"ENSSSCG00000024604",226.262726476421,-1.1553852993816,0.460319904241659,0.00122986170793278,0.0201423072632828
"ENSSSCG00000024687",501.944653831648,-1.11543999083587,0.457167910474767,0.0015498303658128,0.0236344415341468
"ENSSSCG00000025303",1216.64203057347,-1.00197893121252,0.395953077509816,0.0014475594015445,0.0226880091810312
"ENSSSCG00000025335",129.240069346172,-1.54240328384628,0.4942950457789,0.000149786740279962,0.00457207024040319
"ENSSSCG00000025523",247.705880788755,-1.22812733477216,0.603245655855612,0.00337820858740357,0.0399316363499315
"ENSSSCG00000025537",364.96064827836,-1.22940471213758,0.323123986243103,1.61966903003093e-05,0.000818429558668162
"ENSSSCG00000025736",165.657860128715,-1.65110411830791,0.391414485014308,2.15407126403096e-06,0.000172144671751413
"ENSSSCG00000025885",338.030920922621,-3.17627562923978,1.03294152623359,0.00012637613814393,0.00408652123155175
"ENSSSCG00000025902",661.886733883694,-1.00218815126538,0.339103591041459,0.000429389810919056,0.00969786356031607
"ENSSSCG00000026113",72.5011793488152,-1.41881926281201,0.488139003206979,0.000312950276184313,0.00770142179664486
"ENSSSCG00000026184",114.326899144785,-2.10670579197341,0.456083773084405,3.05280266723183e-07,3.63821117870289e-05
"ENSSSCG00000026317",119.22645334097,-1.38634441896128,0.500483634795612,0.000484783248376748,0.0106196647772574
"ENSSSCG00000026386",120.034097691975,-1.26246862372821,0.614613501760601,0.00312312077288741,0.0380863195691988
"ENSSSCG00000026478",37.2129430134364,-2.22961708832843,0.98094127202306,0.00116761758228833,0.0195107456497193
"ENSSSCG00000026707",12.5147438406769,-5.69060243306021,1.38740648568321,1.67681339134058e-06,0.000142484022208577
"ENSSSCG00000027052",253.531895113727,-1.2036369300101,0.506697846457954,0.00163342658311606,0.0244484994656131
"ENSSSCG00000027118",601.783975649295,-1.16000333230093,0.381258615323553,0.000264134133592415,0.00687977393445385
"ENSSSCG00000027197",1008.50733688654,-1.10537687990356,0.308795255297776,4.42214304404769e-05,0.00179049548165939
"ENSSSCG00000027300",32.5178643659241,-1.62727778503235,0.845786242108257,0.00296369346112441,0.0367323636099273
"ENSSSCG00000027351",46.1699495794303,-1.33453419638296,0.592301331890378,0.00189963579250462,0.0272080110598413
"ENSSSCG00000027372",396.092467359055,-2.36854799607356,0.406332501384773,4.64518091527207e-10,1.66078364459416e-07
"ENSSSCG00000027478",87.0543676003909,-1.22123079131234,0.529317647529905,0.00186459457979696,0.0268325915973714
"ENSSSCG00000027530",191.67674059122,-1.01168743072072,0.364646155143639,0.000719616469124706,0.0138859597489247
"ENSSSCG00000027617",38.4260595303975,-1.22776223069865,0.650165839265162,0.00445259623803457,0.0480068311737605
"ENSSSCG00000027767",105.22008084364,-1.28939154664756,0.398354353405996,0.000120600311882695,0.00396058112628283
"ENSSSCG00000027826",207.664225862225,-2.29089856744828,0.624006295209214,1.72541011243443e-05,0.000858131134396848
"ENSSSCG00000027849",10.6547034611866,-3.0797470025739,1.22389269843772,0.000649063731741177,0.0129821795979521
"ENSSSCG00000028172",38.3943357817178,-1.85638096055809,0.633922352885222,0.000235667329271935,0.00632529776540211
"ENSSSCG00000028192",44.4639727576154,-1.65683820966813,0.629018935356218,0.000588541035245866,0.0121749607826135
"ENSSSCG00000028284",105.772505019071,-1.68067790638524,0.54799247060383,0.00016542511392974,0.00489140213265039
"ENSSSCG00000028350",68.5324101058097,-3.87649226446041,0.566877114494717,5.93435534191359e-13,7.02813121087004e-10
"ENSSSCG00000028454",386.11552219651,-1.04739857966769,0.397464687265065,0.000998129989676419,0.0174640490991491
"ENSSSCG00000028962",529.799474111003,-1.31965416273222,0.407161001992772,0.000118032952684498,0.00388975029638008
"ENSSSCG00000029029",179.371535049462,-1.04725536151713,0.349875729432161,0.000353544725334649,0.00836369413279185
"ENSSSCG00000029039",189.180837445889,-1.90215189551841,0.398047693905933,1.49503233960717e-07,2.06783706592819e-05
"ENSSSCG00000029170",69.0134030023749,-1.75143408336246,0.730373247673504,0.00103640354128759,0.0179349869441631
"ENSSSCG00000029268",49.5016195957287,-1.48616502896835,0.475333437154648,0.000148457100164236,0.00454464419866621
"ENSSSCG00000029393",302.846884219309,-2.31588974037568,0.338879285238249,7.10747127230443e-13,7.92232194934686e-10
"ENSSSCG00000029414",36.6234738141408,-2.75742697300741,0.82508930450524,5.42377291493595e-05,0.00211907366938395
"ENSSSCG00000029606",272.311837312958,-1.69226532862931,0.464571368053866,2.23476789787545e-05,0.00104302012061187
"ENSSSCG00000029649",1127.52695266706,-1.23699954404356,0.229872706766287,9.12292477534629e-09,2.03376825374161e-06
"ENSSSCG00000029651",57.967486672913,-1.61964426612531,0.587927825824045,0.00042420120639108,0.00962657324539469
"ENSSSCG00000029985",424.649744739058,-1.31687045058976,0.310453473636063,2.42885905932952e-06,0.000184837149860382
"ENSSSCG00000029990",618.404848029027,-2.65315734349273,0.52640541481885,3.57268132614709e-08,6.44944034783169e-06
"ENSSSCG00000030283",226.170340472313,-1.15174900867501,0.377243118069966,0.000257458363912023,0.00675703398582953
"ENSSSCG00000030585",684.282316764342,-2.45162908010337,0.350949351725958,2.44403763979799e-13,4.49740483829548e-10
"ENSSSCG00000030660",230.540674202494,-1.25183580507473,0.406738131457549,0.000207089212398498,0.00578780750109017
"ENSSSCG00000030672",114.643425438046,-1.19630575845393,0.437747382850269,0.000635108812514864,0.0128713121800472
"ENSSSCG00000031235",723.121295126395,-1.36563015471396,0.525316956560791,0.000790272851692545,0.0149599203463757
"ENSSSCG00000031476",62.1315857798979,-1.68558282975528,0.544309783835163,0.000149836699524533,0.00457207024040319
"ENSSSCG00000031514",96.4786521027156,-1.41270572156141,0.440732264583626,0.000121871800166233,0.00398851250664932
"ENSSSCG00000031683",144.381093291208,-1.21794521538569,0.462609617076393,0.000817559678108226,0.0152931276806247
"ENSSSCG00000031793",101.478175773368,-1.09667749382372,0.448149043989509,0.00154934300519579,0.0236344415341468
"ENSSSCG00000031897",12.6099206984333,-1.98284249955105,1.20621692977549,0.00401026691281522,0.0447266319781846
"ENSSSCG00000032016",41.9545133024939,-1.44557678479731,0.49934945581421,0.000308843156535025,0.00761023273495733
"ENSSSCG00000032301",51.0300935959972,-2.41084402606735,0.635371787437756,1.02710438765763e-05,0.000587915282463182
"ENSSSCG00000032352",64.9883837346201,-1.58460645135763,0.586715451020745,0.000512323210996771,0.0110318324149748
"ENSSSCG00000032474",132.379351973479,-1.96984852369149,0.636471534184935,0.000137353366742614,0.00432343678804948
"ENSSSCG00000032585",329.184348968399,-1.54004817625132,0.343145155735933,6.84892254280626e-07,6.96483605937969e-05
"ENSSSCG00000032643",2298.98627290406,-1.91806329610059,0.545286253458174,3.30464354136214e-05,0.00143294486190552
"ENSSSCG00000032855",32.353143983846,-1.6404125507252,0.984918259566343,0.00447256885888091,0.048153810969849
"ENSSSCG00000033051",122.633543991841,-1.13480596185766,0.429413723308013,0.000885228944777415,0.0161135478142048
"ENSSSCG00000033089",79.5924456293185,-1.28017631366149,0.546883483709109,0.00161899530629212,0.0243251383496048
"ENSSSCG00000033106",31.9079759734228,-1.65843272438776,0.876697042188202,0.00310934899034277,0.0380122929148421
"ENSSSCG00000033193",118.982156483989,-1.49835211377002,0.537679789144257,0.000423701209590863,0.00962657324539469
"ENSSSCG00000033258",2319.55144730955,-1.27921573473479,0.301541151763139,2.55563617526485e-06,0.000193706999540375
"ENSSSCG00000033509",812.559299714879,-1.00702926718143,0.393380772149872,0.00132738720557847,0.0213338932642125
"ENSSSCG00000033551",10.4571279348337,-2.46683215945076,1.02396300872949,0.000821412234649364,0.0153047595224885
"ENSSSCG00000033574",38.5433577907171,-2.64248437144735,0.637002806374019,2.36538629718199e-06,0.000181165584409748
"ENSSSCG00000033585",101.529101450964,-1.31747945989027,0.450734004622967,0.000329400214942242,0.00799764670052941
"ENSSSCG00000033766",91.4919980704609,-1.2601229212261,0.457590249780814,0.000560527489371037,0.0117567498487189
"ENSSSCG00000033873",344.577998907836,-1.04601448151913,0.346464174261424,0.000328693862807489,0.00799540437270745
"ENSSSCG00000033909",193.753115062845,-2.22600208697777,0.469568933911842,1.69120751224324e-07,2.25680923588008e-05
"ENSSSCG00000033910",20.1175119057848,-1.84708044800271,1.02319460644941,0.00318960277954732,0.0385225311519194
"ENSSSCG00000033983",292.095791883821,-1.28844052406656,0.402628236719262,0.000137809318901502,0.00432861288478944
"ENSSSCG00000034087",61.7666395973215,-1.6854199196577,0.640160363378958,0.000578677754709528,0.0120366243402753
"ENSSSCG00000034164",67.5690970972632,-4.32637552407308,0.724127212169302,1.80512017624762e-10,8.84814759162438e-08
"ENSSSCG00000034229",126.169283291417,-1.36831990370093,0.389839246781388,4.39660169658973e-05,0.0017880903682514
"ENSSSCG00000034448",207.684606941658,-1.67948065713183,0.424747041917785,6.57410722563534e-06,0.000407100515746941
"ENSSSCG00000034474",518.675932477138,-1.19322974554473,0.365709306432255,0.000122666720962568,0.00399383452838435
"ENSSSCG00000034555",30.4417414501353,-3.81141035526965,0.867170379404746,8.53117038694479e-07,8.20594658183842e-05
"ENSSSCG00000034569",532.643809830738,-1.19867737084184,0.37378866428921,0.00014845821726605,0.00454464419866621
"ENSSSCG00000034750",16.8734412468616,-2.38445955387499,1.12087826508468,0.00152648829968654,0.0234717729234413
"ENSSSCG00000034799",46.9003119991831,-11.2308753344089,3.11928430745453,1.36146684394213e-18,1.28992176129297e-14
"ENSSSCG00000034864",241.208224577295,-1.76363520846087,0.406146151420872,1.20749955207475e-06,0.000110004370251271
"ENSSSCG00000034962",56.7611610605186,-2.12798754933704,0.599799308894473,2.69278974586624e-05,0.0012091391681142
"ENSSSCG00000035059",129.305207169003,-1.76767224789676,0.404750017288063,1.0574649989932e-06,9.87088880094683e-05
"ENSSSCG00000035649",99.2627708999312,-1.54804768759307,0.545167079614779,0.000349160123998131,0.00830594829850599
"ENSSSCG00000035655",25.6142413875283,-2.7008148424611,0.945296923437672,0.000231387609450331,0.0062547272631588
"ENSSSCG00000035912",31.3340686066808,-1.60061640569016,0.708160777544973,0.00147948650564198,0.0230137647546401
"ENSSSCG00000036134",16.7318531210282,-2.80244436280119,1.12410111117178,0.000623956139965442,0.012713274081941
"ENSSSCG00000036656",162.522134189626,-1.29492590402933,0.468910179176632,0.000535089765825115,0.0113745275218969
"ENSSSCG00000036665",289.649297961674,-1.92059260367588,0.401299280244903,1.43082351475932e-07,2.0030151972393e-05
"ENSSSCG00000036709",238.634959820584,-1.51204132956394,0.405752689801465,1.78688223599358e-05,0.000879470947788115
"ENSSSCG00000036736",38.6314019935293,-2.45191122308375,0.639788754065727,8.93628107385391e-06,0.00052102643097987
"ENSSSCG00000036789",235.942997443579,-2.56290921717377,0.433948301430426,2.82269719080692e-10,1.22121678952127e-07
"ENSSSCG00000036792",63.5063363383827,-1.35679579855333,0.686451853176118,0.00332561213352988,0.0395587095532063
"ENSSSCG00000036831",389.742400451995,-1.04950431293474,0.328840842001779,0.000187049661243441,0.00535216391995572
"ENSSSCG00000036871",316.506078810663,-1.04776426917513,0.322099807382187,0.000152033988985199,0.00461681419435985
"ENSSSCG00000036876",729.514121190666,-1.02205623491886,0.320105781387232,0.000193724085439916,0.00549532589072
"ENSSSCG00000036970",494.503569446663,-1.16409042475569,0.339737243309806,7.20638129479596e-05,0.00268364654945763
"ENSSSCG00000037099",19.7653781908525,-1.47716622816397,0.805089513695799,0.00386064183347201,0.0436687216805198
"ENSSSCG00000037120",807.980361453794,-1.04718062634684,0.408885922179721,0.00124795984711874,0.0203682955581852
"ENSSSCG00000037238",87.0112090911881,-1.1468677850485,0.487543757590989,0.00183524929490259,0.026587262147637
"ENSSSCG00000037347",12.8214703831782,-3.16982060518499,1.11048330007889,0.000234382042522468,0.00630867233488387
"ENSSSCG00000037395",188.945107578744,-1.17531088379693,0.48175700409732,0.00143292953922458,0.0225332629367357
"ENSSSCG00000037541",11.0271464752106,-3.39596715023378,1.37176162131961,0.000634400846692646,0.0128707298115406
"ENSSSCG00000037652",14.3855095688139,-2.37998359563481,1.05644112360168,0.00118015601606599,0.0196164704810828
"ENSSSCG00000037808",627.433682777419,-1.26471347650194,0.419544220476097,0.000258987156260008,0.00677838069609239
"ENSSSCG00000037954",24.1829225601879,-1.34197040112904,0.739514642818827,0.00444378177692182,0.0480068311737605
"ENSSSCG00000037997",47.1521553758701,-1.45118420190832,0.548068887109253,0.0006272498953176,0.0127666576437951
"ENSSSCG00000038160",34.943597554051,-3.55274542880911,0.578564361860546,6.43614079732939e-11,3.69571005965438e-08
"ENSSSCG00000038434",52.498651694503,-1.50622759082669,0.521487876165748,0.00030730757075227,0.00758225411221974
"ENSSSCG00000038606",6.04750501626424,-5.07191318304893,1.92810195305439,0.000208016338081801,0.00579893589477796
"ENSSSCG00000038647",22.8418460817692,-4.27677519551132,0.932017008170481,2.92310102256205e-07,3.5506308510595e-05
"ENSSSCG00000039089",258.501004055262,-1.44908614226108,0.379541137231734,1.29186823219987e-05,0.000687629526178521
"ENSSSCG00000039160",681.400405313197,-1.39639332754618,0.36499686751218,1.30045355043856e-05,0.000689613420788451
"ENSSSCG00000039407",15.9665256996556,-2.45915244114567,1.02946867923193,0.000864075270578392,0.0158503023254501
"ENSSSCG00000039416",215.227707892472,-1.22171080418722,0.485758478082253,0.0011311704494344,0.0191916884112876
"ENSSSCG00000039950",248.152005383005,-1.59562757042873,0.3816396031753,2.63597246601797e-06,0.000198210485153074
"ENSSSCG00000040001",232.360234678263,-1.32659509193107,0.508810923326908,0.000792743966846391,0.0149917219838046
"ENSSSCG00000040144",73.0014145837844,-1.23343240860006,0.555736081963806,0.00224033133319868,0.0305201137826666
"ENSSSCG00000040166",727.491772091963,-1.41542925428844,0.427568607921118,8.65060601432113e-05,0.00305821517472707
"ENSSSCG00000040198",71.6219754285713,-2.31564206315882,0.543882281258471,1.50985101623815e-06,0.000132454476419892
"ENSSSCG00000040285",44.0117607985397,-1.63926895920585,0.980396525727417,0.00445345357036693,0.0480068311737605
"ENSSSCG00000040388",422.26430412084,-1.22933969811917,0.410459793180134,0.000284720582197466,0.0072224502169475
"ENSSSCG00000040431",15.7576141513642,-1.84767009153154,1.11659690009609,0.00406051591011758,0.0451012403170094
"ENSSSCG00000040465",18.3569688040112,-1.95342145392333,1.00693330330536,0.00252744408989125,0.0333513496235023
"ENSSSCG00000040763",96.8948031722453,-1.81609600556406,0.460489033034688,6.46036075023215e-06,0.000404017742099502
"ENSSSCG00000040866",208.647196382096,-2.18379867548215,0.685959153045213,9.72826368677612e-05,0.00334556930309838
"ENSSSCG00000041123",2880.8128018972,-1.02319801658596,0.312995685279873,0.000148286704745652,0.00454464419866621
"ENSSSCG00000041198",88.3863077152727,-2.47623018359331,0.519964044851635,1.43759600414029e-07,2.0030151972393e-05
"ENSSSCG00000041209",55.9249744848297,-3.54726543832641,0.600826835995916,2.58555321936804e-10,1.19496702326354e-07
"ENSSSCG00000041401",91.5595437721914,-1.50644981569237,0.692661178718598,0.00195031925752969,0.0276207769887369
"ENSSSCG00000041410",49.0168119262166,-1.53466558557829,0.527479369194102,0.000276808419803644,0.00708263551919741
"ENSSSCG00000041461",13669.2430323264,-1.14406345669817,0.490166008467271,0.00193012230583849,0.0274991635889726
"ENSSSCG00000041588",19.6893183780172,-3.18487643574599,0.768105162426192,2.19011222289971e-06,0.000173641993772914
"ENSSSCG00000041656",30.2081835520449,-1.4210932831378,0.778573090537054,0.00403137728086179,0.0448801543424953
